Name,Lecture,Comment,Time,Likes,Reply Count,Sentiments
@MuhammadIrfan-wb6tp,1,Today I have started learning AI Properly. The whole session was really very wonderful. A hearty thanks to the whole Xeven Solution Team. JazakAllah,2023-10-02T08:03:18Z,2,1,positive
@shinner007,1,Irfan Bhai thanks a lot for this great opportunity to learn this course and for enabling Pakistan in the competitive race of AI around the world. Hats off to you.,2023-10-02T06:17:25Z,0,0,positive
@likethreebutterflies693,1,"Assalamoalaikum! I am a teacher, and new on your channel. Desperately wants to learn new technologies. Well done for you and your team for doing  remarkable work👍",2023-10-01T08:35:12Z,2,0,positive
@remainpositive1,1,"I started this course today, I will update my progress after completing the whole course.",2023-09-30T19:22:55Z,0,0,neutral
@mamzahida78,1,Jazakallah for you and all your team.,2023-09-30T19:18:02Z,0,0,positive
@manojkumarmathur1168,1,Iam from India the way of explaining is so good I really excited to learn it.,2023-09-30T17:20:02Z,0,0,positive
@mhamza937,1,"AslamOalikum,<br>Dear sir,<br>your video provides me good information. God bless U and Ur team.<br>I have a question. I am a cyber Security student . Can this course help me in me Cyber Security feature  or not and how much helpful?",2023-09-30T06:55:40Z,0,0,positive
@mehwishaslam5183,1,Today i start this course <br>Hopefully to learn <br>In shah Allah,2023-09-30T06:44:45Z,0,0,positive
@erumsaleem879,1,The way of explanation is fantastic,2023-09-30T05:48:23Z,0,0,positive
@farzandbak,1,❤,2023-09-29T18:10:37Z,0,0,positive
@faizanalihakroofficial4547,1,Respected sir I have joined your course of AI today....plz consider me too....I also need it&#39;s assignments and quizzes....,2023-09-29T12:14:26Z,0,0,positive
@faizanalihakroofficial4547,1,Asalamualaikum....Respected Mr rfan Malik....will you provide Certificate to your viewers and listeners ?,2023-09-29T12:08:49Z,0,0,neutral
@mathsmaster3830,1,good,2023-09-29T11:34:12Z,0,0,positive
@user-ze9fi6ci7n,1,"in label data, data is written below heading in column and without heading unlabel",2023-09-29T02:39:32Z,0,0,neutral
@user-ze9fi6ci7n,1,step by step process to solve problem,2023-09-29T02:00:29Z,0,0,neutral
@user-ze9fi6ci7n,1,AI us very interesting and vast field. But focus on exact point to  learn it quickly,2023-09-29T01:14:52Z,0,0,positive
@discoverwithfahad7610,1,how to enroll in this course<br>and how to get mentorship for this course,2023-09-28T19:08:42Z,0,0,neutral
@user-ze4fo9yp1e,1,Appreciate ur efforts thnks alot❤❤,2023-09-28T18:05:28Z,0,0,positive
@amnafaisal4968,1,sirrrr sirrrr u r amazinggggggg.....i really reallly appreciate your hardworkkk.thank you so muchh sir .ap jese bnde agar hon tu dunya kahan se kahan phnch jae,2023-09-28T15:20:10Z,1,0,positive
@omarfarooq8765,1,Assalam o Alaikum Sir bohot hi zabadsat or informative video thi <br><br>bhot sy courses join kiy hain lakin is sy bahtar nhi mila koi jis main achy Teachers ki tarah sawal jawab huy jis ko mukammal explain kia gya aesy aj kl koi b aesy explain nhi krta bas yhi sochty hain k khi koi or hum sy agy na nikal jay. <br><br>is tarah  to paid courses main bi nhi bataty. Allah ap logon ko mzeed taraqi dy or is kam ko sadqa jaria k toor pe qabool Farmay. Ameen جزاک اللہ,2023-09-27T17:26:26Z,0,0,positive
@abundanceofgooddeeds,1,MashaAllah this lecture is superb.  It&#39;s very easy to understand.  Thank you so much for your efforts.,2023-09-25T20:36:07Z,0,0,positive
@kncproductionteve,1,Sir today i start AI learning,2023-09-25T15:28:41Z,0,0,positive
@altafvlogsenjoy,1,Sir mai bilkul zero level se sikhna chahata hu ky ye course mere liye hai..plz answer me😊,2023-09-25T12:16:44Z,0,0,positive
@FatimaKhalid-bj6ji,1,"Bestt lecture♥️♥️<br>But, general AI beshak bhttt door hay..lkin kabhi na kbhi to aegna..Jo k dangerous Hoga...ELUN MASK said..AI IS FAR DANGEROUS THAN NUKES....<br>and Sofia robot said..IT IS THE FIRST STEP TO DOMINANT HUMAN RACE.....to ye bhtttt dangerous Nahi AI ??",2023-09-24T14:56:16Z,0,0,negative
@danyalkhan2132,1,"May Allah (swt) Bless you, <br>you are doing an excellent job Mashallah 🥰",2023-09-24T13:06:54Z,0,0,positive
@rizwanazubair6131,1,Sir I am too much interested to do this... I have heared about your program very late..I have started to taken your courses but plz I want enroll in this course is there any other batch starting?,2023-09-24T11:33:43Z,0,0,positive
@onlineislamicyouth,1,Sir apka office karachi me kaha h,2023-09-23T23:01:39Z,0,0,not
@shamshadahmad1338,1,"Masha Allah, congratulations to the whole team. Irfan sb your step towards training the people of Pakistan is highly commendable. You are like a lighthouse and an excellent example for the people who are looting /making money by teaching these courses.<br>I am very much impressed with your generosity, teaching skills and having a kind heart for your nation.<br>Once again I would say Keep it up!!",2023-09-23T18:44:03Z,3,0,positive
@ZULAFQARYAQOOB,1,Very Nice Sir,2023-09-23T07:57:34Z,0,0,positive
@kisanshok2650,1,Aslam o alikum sir how can i join you so i can also get asignments ? Please reply,2023-09-22T08:30:52Z,0,0,neutral
@Saba-nh8up,1,How we can register ourself for this course please anyone guide ma,2023-09-21T13:09:26Z,0,0,neutral
@user-ih6ut1xm2d,1,AI Softwares ke liye system requirements Kya hony chaheye.,2023-09-21T06:56:17Z,0,0,neutral
@mehakfatima6709,1,Very wonderful <br>Ye sun k lag raha k itny saaal zada kr diy mn ne that is wonderful and I read to more studies in AI thanks for this effort,2023-09-21T03:05:12Z,0,0,positive
@Zyan-is5rv,1,ماشاءللہ اللہ پاک آپکو اجر عطا فرامۓ⁠❤,2023-09-20T22:15:25Z,0,0,positive
@Apki_Diary_Sey,1,I hear this word AI in 2013 from Indian girl. She was also doin MSC in Artificial intelligence in India.,2023-09-20T10:37:51Z,0,0,neutral
@sheep1447,1,"Can we not have the religion here. Plz.<br>Remember, everyone loves their religion.<br>If you pretend islam is the best, then anyone can ask you for the proof. And what about the life and character of mohd.",2023-09-19T14:57:20Z,0,0,negative
@shoaibraza594,1,Is certificate available to put on CV ?,2023-09-19T10:40:50Z,0,0,neutral
@safeullah7722,1,Sir where is your physical institute please answer,2023-09-18T18:10:42Z,0,0,neutral
@fiazhaider6677,1,👌👌,2023-09-18T15:17:52Z,0,0,positive
@haroonfattani9071,1,How much hours should we work on AI least ?,2023-09-17T21:38:05Z,0,0,not
@haroonfattani9071,1,What is the least income as a newcomer in freelancing AI in a month ?,2023-09-17T21:36:46Z,0,0,neutral
@haroonfattani9071,1,Is degree important After Learning AI for freelancing works ?,2023-09-17T21:35:51Z,0,0,not
@NadeemShoukat-zg9us,1,"Sir 1st video dekh k bahut motivation mili k Insha Allah next bi bahut samjh aiay gi , Thanks ap ny bahut he behtreen tareeqay sy  AI k baray main batia. very difficult topic in a very interesting way 👍",2023-09-17T21:04:55Z,0,0,positive
@ayeshafarooq167,1,Thankyou.but sir video is blur.,2023-09-17T19:42:48Z,0,0,negative
@ranadaood8980,1,Will it be beneficial for course graphics designers?,2023-09-17T05:18:57Z,0,1,neutral
@SKT7861,1,Love U sir ❤️,2023-09-17T03:33:51Z,0,0,positive
@abcxyz4679,1,"Kamal bnda hai yaar .... irfan sb is interesting personality... ready to taught with smile, live real life examples",2023-09-15T01:05:01Z,0,0,positive
@minhalsaleemi8213,1,Its really amazing😍,2023-09-14T21:20:26Z,0,0,positive
@goodscollection502,1,MashaAllah,2023-09-14T15:33:35Z,0,0,positive
@Msaleemshorts786,1,Which AI skill would be the best for an average and below average students?,2023-09-14T06:14:05Z,0,0,neutral
@MindFuel72,1,"Honorable sir, please short your videos and show us practical and we listened 16 years theory in our universities please concentrate only on practical",2023-09-14T05:52:23Z,0,0,negative
@user-vs2iz7wu2e,1,"@irfanmalik for the free basic AI course please add it into one bucket, so someone don&#39;t need to scroll all the way down to find the first 2nd or 3rd lecture.",2023-09-13T15:49:10Z,0,0,negative
@IrtazaKhan-ym5ez,1,"Assalamu Alikum sir , apka lecture kafi long tha but baht achy sy smjhaya thanks ☺️<br>Wesy ye mari filled nhi hy mari education simple he hy but mn phr bhi apk lectures sonu gi kuch to paly pary ga he 😅",2023-09-13T15:47:18Z,0,0,positive
@hannanshaikh639,1,Sir Irfan is the Great teacher,2023-09-13T09:49:11Z,0,0,positive
@mubashirhabib5658,1,sir mein apni assignment ka screen shot kesy send kron apko,2023-09-13T07:07:48Z,0,0,neutral
@KASHIFJutt-zp7jw,1,MashAllah,2023-09-12T22:12:20Z,0,0,positive
@farrukhhamayoun,1,"Hello Sir, Can I have the Slides of all the lectures. Thank you",2023-09-12T06:28:31Z,0,0,positive
@faheemkhokhar5,1,SALAM SIR MASHAALLAH J.J,2023-09-11T23:18:10Z,0,0,positive
@hameduddin2061,1,Good work ❤❤❤,2023-09-11T18:09:36Z,0,0,positive
@clothingstorenearme,1,👍👍👍👍👍👍👍👍❤❤❤,2023-09-11T13:14:25Z,0,0,positive
@zeshanumar,1,Respected Sir! I am starting this course. Can I register myself now.,2023-09-10T17:17:18Z,0,0,neutral
@lonewolf6184,1,Thanks for sharing these wonderful  lectures on YouTube.,2023-09-10T17:01:01Z,1,0,positive
@aishaalikhan9020,1,Thank you so much Sir for your efforts,2023-09-10T16:59:32Z,0,0,positive
@user-kr3ul8ru7h,1,Salam o alaikum great effort bhai God bless you,2023-09-09T20:03:36Z,0,0,positive
@zeeshk,1,Course Contents<br>- Skill Development<br>- Hands on exercises<br>- Problem Solving and Critical Thinking<br>- Effective Self presentation<br>- Fostering the culture of knowledge and sharing<br>- Active Participation and Practical Exercises<br><br>Loving it! My first day,2023-09-09T18:03:25Z,0,0,positive
@SafiaHassan-cf5kk,1,Mjy b ai ka AJ hi pta chla hy k ye b koi cheez hy,2023-09-09T09:59:00Z,0,0,negative
@user-ut9cr1wy7o,1,"Asalam o alikum. I really appreciate the effort of Brother Irfan Malik. The good I see in him <br>1. Being CEO, he is not boasting about himself but rather focuses on weakness of people in front of him and helping them to overcome it.<br>2. Course is not a formality to just introduce his company, but truly see the spirit in him to bring up his youth to the level where they can compete with world.<br>3. Even in field for over 17 years, I was feeling as sitting in first semester class and learning new things. <br>Once again thanks to the Xeven technolgoies CEO and team.",2023-09-09T06:44:20Z,1,0,positive
@futurejob78,1,Aoa Respected sir! Kia ap ny Apny next YouTube lecture hidden kr dia h..?? kindly please un lecture ko publish kr dein Thanks,2023-09-08T16:20:08Z,0,0,positive
@behindyouskipper92,1,"Hello Sir, Can i have the slides of all these lectures. thank you",2023-09-08T14:53:17Z,0,0,positive
@user-tn3km1ye4o,1,"Excellent way of tutoring.Both gentlemen are the best,One is using direct method for general pupils,other is using professionals books&amp;references.❤",2023-09-08T14:06:08Z,1,0,positive
@SAIFulISLAM-mf3jx,1,AoA sir no response about course detail from  your related business email,2023-09-08T07:21:00Z,0,0,negative
@pyschescribe,1,why cant register me in Xeven skills &amp;not get mail,2023-09-08T06:31:39Z,0,0,negative
@muhammadmustafa5207,1,Thanks for your efforts,2023-09-07T19:20:02Z,0,0,positive
@mariahaider5819,1,"Teachers like you badly needed for the nation. Sawaal puchain, years ago teachers use to do ask this",2023-09-07T17:31:50Z,0,0,positive
@tauhascovers7989,1,Excellent work thumps up👍,2023-09-07T11:39:50Z,1,0,positive
@ArtCraftPaintingDecor,1,Dancers k youtube channel pe million views hain aur yahan dekh k bara afsos hua...,2023-09-07T09:42:18Z,1,0,negative
@amirabbas6337,1,i am also student of ai,2023-09-07T09:23:10Z,0,0,positive
@amirabbas6337,1,good sir,2023-09-07T09:22:53Z,0,0,positive
@zeeazim,1,Great Work you all have it and realy life time donatin you give us love you all (Allah Keep showering His blessing ever forever) JAZAK ALLZH,2023-09-07T08:06:28Z,0,0,positive
@urdupoetry-me8hr,1,You give Very interesting examples sir g,2023-09-06T17:21:04Z,1,0,positive
@KamranKhan-ke6wp,1,who can learn AI ? Role of mathematics in learning / working in AI?,2023-09-06T15:57:26Z,0,0,neutral
@lovelytaiba8490,1,Thanks 4 sharing a knowledge free of cost,2023-09-06T12:31:10Z,0,0,positive
@akhtaralvi,1,I have just joined thus course. Plz guide me cna I also participate in quizes and assignments and how ro access them.,2023-09-06T10:31:41Z,0,0,neutral
@SamiaSaleem-yw3eq,1,Assalam u alaikum sirji...Hm khud ko ksy register krwa krwa skty taky ma b assignment kr sku....guide plz,2023-09-06T05:04:10Z,0,0,neutral
@muhammadhassan-nk2ho,1,THANS SIR IRFAN SIR DR. FOR THIS TYPE OFF SUPPORT FOR PAKISTANI,2023-09-06T03:48:23Z,0,0,positive
@nhncollection4757,1,Thanks sir hume guide karte rahen aese hi kindly,2023-09-05T20:38:35Z,0,0,positive
@iqrakanwal2679,1,Aoa sir ap physical kaha sekhata ha,2023-09-04T15:11:16Z,0,0,not
@haseebtech1997,1,sr kia ma ab join kr skta ho course g <br>ye phr nxt batch ma enroll karo g,2023-09-04T11:08:26Z,0,0,not
@user-qh6mi3nv9c,1,Ai is future of the world,2023-09-04T07:50:37Z,0,0,positive
@user-qh6mi3nv9c,1,Ai is future of the world,2023-09-04T07:49:43Z,0,0,positive
@user-qh6mi3nv9c,1,Main Thora late ho gay.but know I will learning start know,2023-09-04T07:49:16Z,0,0,negative
@talkwithallah9777,1,no doubt zbrdst teachers they explain  very well❤mera to dill kia pehla robort bna lun jo Ai ko ap lougo ki trha teach kre,2023-09-04T03:49:58Z,0,0,positive
@talkwithallah9777,1,Ai robots ki shkl mai jinn h jinko hum insan bnane ki koshish kr rhe 😂,2023-09-04T03:48:06Z,0,0,positive
@nadiairfan121,1,Online free hy ya paid course hy??please koi btay ga,2023-09-04T01:06:18Z,0,0,not
@raaj_Ke_Toli,1,فزیکل کلاسسز کے لئے کس کس شہر میں آپ کی سہولت موجود ہے ؟؟,2023-09-03T19:46:42Z,0,0,not
@BilalAhmed-oe7eb,1,How can I register in your  course plz anyone guide I can do this course online,2023-09-03T09:15:34Z,0,0,neutral
@ahtshamhussain3406,1,Asslamualikum thanks for video sir,2023-09-03T05:54:52Z,0,0,positive
@WiseTalksWithAfaq,1,hardcoded rules ko explain kar skty hain mujy yah word definition main smj nahi aya,2023-09-03T00:18:05Z,0,0,neutral
@user-bc3vq6dw1d,1,"sir: thank you so much,and i&#39;m very happy to learn about Ai.",2023-09-02T16:12:57Z,0,0,positive
@shahbazmalik560,1,how can register,2023-09-02T09:28:12Z,0,0,neutral
@AMANATALIKHAN.,1,Inshallah ❤❤,2023-09-01T10:54:49Z,0,0,positive
@inayatullah03,1,jazallah sir for giving your valueble time &amp; explain in very simple way,2023-09-01T06:12:48Z,0,0,positive
@user-xq9gr4if9f,1,Salute to you 2 ka itna badai session ko itna dilchasp banaya ka hamai bore he nahi hona deya. kash baqe teachers be aisa he methodology apnaye . boht he informative session ta. app dono ka boht boht shukreya,2023-08-31T22:03:41Z,0,0,positive
@aishasiddique787,1,I am late. Is there any way that I can have assignments.,2023-08-31T20:13:18Z,0,0,neutral
@fact_Video9,1,How to take physical classes where is your center,2023-08-31T13:09:36Z,0,0,neutral
@angeroon,1,How to enroll in course from Balochistan,2023-08-31T03:46:52Z,0,0,neutral
@ovatec007,1,Jazzak Allha sir its was very informative session easy to learn,2023-08-30T20:17:42Z,0,0,positive
@Naveedkhan-qz3sd,1,Sir questions puchny walo ko mic de dia jata to ziyada better hojata..,2023-08-30T18:13:43Z,0,0,negative
@aishaalikhan9020,1,"Sir!jo log aap ke youtube channel se learn kar rahe hai wo assignments kese kar sakenge,hamein tou assignments nahi milenge...",2023-08-30T04:39:50Z,0,0,negative
@AwwamDost,1,"Sir,please work on audio too,at full volume even,you are oftenly inaudible,secondly keep it bit slow,so people can register what you are saying",2023-08-30T04:02:59Z,0,0,negative
@AwwamDost,1,"Sir,define and explain,at the same time,e.g., you used the word API,so what&#39;s API,and like wise.<br><br>Keep in mind,you are starting from scratch too for many.",2023-08-30T04:00:15Z,0,0,neutral
@AwwamDost,1,"Sir,Aoa<br><br>Are your videos oriented for BS Computing (any of them ) graduates,or students,or aspirants ?<br><br>Kindly guide please.",2023-08-30T03:45:10Z,0,0,neutral
@learning.place786,1,Very informative,2023-08-29T23:50:57Z,0,0,positive
@Arsalanzeb,1,"hi sir, where to get the full contents of this course?",2023-08-29T17:44:41Z,0,0,neutral
@rukhsananaz0511,1,Physical course kdr krwaty hen? Anyone tell me,2023-08-29T09:47:21Z,0,0,neutral
@user-tp6kz8og9o,1,Alhamdulillah,2023-08-28T18:44:38Z,0,0,the
@Aimanshah110,1,Good work.,2023-08-28T02:09:18Z,0,0,positive
@Peacefulthoughtilussion-PTI,1,Thank you irfan sir great initiative,2023-08-27T13:43:27Z,0,0,positive
@shamsulghani7248,1,"<a href=""https://www.youtube.com/watch?v=3tDE4hDaYgw&amp;t=1m09s"">1:09</a> Prompt engineering  Andrew NG full course on deep learning ai",2023-08-27T11:49:45Z,0,0,neutral
@user-gk3de8xg5c,1,Keep it up ❤❤,2023-08-26T21:14:42Z,0,0,positive
@deenikitab3998,1,"Such an outstanding section! 🌟 The depth of information here is simply amazing, and I&#39;m truly grateful for how informative and learning-filled it is.your efforts are highly appreciated. Thank you immensely for providing us with this invaluable opportunity to learn",2023-08-26T21:10:27Z,6,0,positive
